active_export_low_tariff_Wh,active_export_normal_tariff_Wh,active_import_low_tariff_Wh,active_import_normal_tariff_Wh,applicationID,current_L1_A,current_L2_A,current_L3_A,devEUI,deviceName,gas_meter_volume_L,message_format,meter_timestamp,total_active_export_power_W,total_active_import_power_W,voltage_L1_V,voltage_L2_V,voltage_L3_V
849311,1814265,876925,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T02:20:00.000Z,0,153,239,238.75,239
849311,1814265,876948,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T02:30:00.000Z,0,133,239.75,239.5,239.75
849311,1814265,876992,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T02:50:00.000Z,0,133,240,239.75,240.25
849311,1814265,877021,784571,9,4,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T03:00:00.000Z,0,172,240,239.5,240
849311,1814265,877044,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T03:10:00.000Z,0,135,240.5,240,240.5
849311,1814265,877088,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T03:30:00.000Z,0,133,240.5,240.25,240.5
849311,1814265,877117,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T03:40:00.000Z,0,174,240.25,240,240.5
849311,1814265,877184,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T04:10:00.000Z,0,133,240,239.75,240
849311,1814265,877206,784571,9,3,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T04:20:00.000Z,0,134,239.75,239.5,239.75
849311,1814265,877235,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T04:30:00.000Z,0,172,239.75,239.75,239.5
849311,1814265,877257,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T04:40:00.000Z,0,133,240,239.75,240
849311,1814265,877280,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T04:50:00.000Z,0,133,238.5,238.25,238.25
849311,1814265,877302,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:00:00.000Z,0,131,238,237.75,238
849311,1814265,877330,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:10:00.000Z,0,169,238.25,238.25,238.25
849311,1814265,877351,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:20:00.000Z,0,128,237.5,237.5,237.5
849311,1814265,877373,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:30:00.000Z,0,129,237.5,237.5,237.5
849311,1814265,877373,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:30:00.000Z,0,129,237.5,237.5,237.5
849311,1814265,877394,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:40:00.000Z,0,127,237.5,237.25,237.25
849311,1814265,877418,784571,9,3,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T05:50:00.000Z,0,140,237.5,237.5,237.5
849311,1814265,877439,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T06:00:00.000Z,0,130,237.75,237.5,237.5
849311,1814265,877537,784571,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T06:10:00.000Z,0,583,236.25,236.25,236
849311,1814265,877541,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T06:20:00.000Z,0,29,236.5,236.25,236.25
849311,1814265,877543,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T06:30:00.000Z,0,7,236.5,236.25,236.25
849318,1814265,877546,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T06:50:00.000Z,37,0,236,236,235.75
849318,1814265,877549,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T07:00:00.000Z,0,13,235.75,235.5,235.5
849329,1814265,877555,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T07:30:00.000Z,7,21,237.5,237.5,237.5
849352,1814265,877555,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T07:40:00.000Z,137,0,237.5,237,237.5
849473,1814265,877556,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T08:00:00.000Z,481,0,237.75,237.25,237.5
849634,1814265,877556,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T08:10:00.000Z,964,0,235.75,235.25,235.25
849831,1814265,877556,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T08:20:00.000Z,1185,0,237.25,236.75,236.75
850359,1814265,877556,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T08:50:00.000Z,1238,0,238.25,237.5,237.75
850624,1814265,877556,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:00:00.000Z,1590,0,238.75,238,238.25
850824,1814265,877556,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:10:00.000Z,1204,0,238.5,237.5,238
851050,1814265,877556,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:20:00.000Z,1355,0,237.5,236.5,237.25
851254,1814265,877556,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:30:00.000Z,1222,0,237.5,236.25,237.5
851363,1814265,877556,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:40:00.000Z,652,0,238.5,237.25,238.5
851463,1814265,877556,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:50:00.000Z,599,0,238.75,237.75,239
851463,1814265,877556,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T09:50:00.000Z,599,0,238.75,237.75,239
851604,1814265,877556,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T10:00:00.000Z,845,0,239,238,239.25
852054,1814265,877556,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T10:20:00.000Z,1486,0,238.25,237,238
852233,1814265,877556,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T10:30:00.000Z,1072,0,238.75,237.75,238.75
852385,1814265,877556,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T10:40:00.000Z,914,0,237.5,236.5,237.5
852702,1814265,877556,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T11:00:00.000Z,743,0,239,237.75,238.75
852878,1814265,877556,784571,9,2,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T11:10:00.000Z,1052,0,239.5,238.25,239
853096,1814265,877556,784571,9,3,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T11:20:00.000Z,1310,0,239.25,238,239
853306,1814265,877556,784571,9,3,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T11:30:00.000Z,1260,0,237,235.25,236.5
853747,1814265,877556,784571,9,3,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T11:50:00.000Z,1019,0,235.75,234.5,235.5
853892,1814265,877600,784571,9,7,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T12:00:00.000Z,868,267,235.5,234.5,235.5
854551,1814265,877600,784571,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T12:30:00.000Z,1210,0,234.25,233.5,234
854874,1814265,877600,784571,9,4,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T12:40:00.000Z,1938,0,235,234,234.75
855173,1814265,877600,784571,9,3,3,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T12:50:00.000Z,1788,0,238.25,237.25,238.5
855266,1814265,877600,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:00:00.000Z,562,0,236.5,235.5,236.75
855389,1814265,877600,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:10:00.000Z,738,0,238,237.25,238
855659,1814265,877600,784571,9,4,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:20:00.000Z,1620,0,237.5,236.5,237
856261,1814265,877600,784571,9,8,7,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:30:00.000Z,3612,0,236.5,235.5,236.25
856613,1814265,877600,784571,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:40:00.000Z,2111,0,236.25,235.25,236
856947,1814265,877600,784571,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T13:50:00.000Z,2000,0,235.25,234.5,235
857220,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:00:00.000Z,1638,0,234,233.25,234
857772,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:10:00.000Z,3319,0,235.25,234.25,234.25
858324,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:20:00.000Z,3301,0,233,232.25,232.5
858324,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:20:00.000Z,3301,0,233,232.25,232.5
858928,1814265,877600,784571,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:30:00.000Z,3634,0,233,232,232
859606,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:40:00.000Z,4070,0,234.5,233.5,233.25
860331,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T14:50:00.000Z,4350,0,232,231.25,231
861065,1814265,877600,784571,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T15:00:00.000Z,4399,0,231.25,230.25,230
861802,1814265,877600,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T15:10:00.000Z,4415,0,232,231.25,230.75
862141,1814265,877600,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T15:20:00.000Z,2033,0,231.5,230.75,230.25
863411,1814265,877600,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T15:50:00.000Z,2052,0,231.5,230.75,230.25
863986,1814265,877600,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T16:00:00.000Z,3440,0,232.75,232,231.5
865415,1814265,877600,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T16:30:00.000Z,3597,0,231.25,230.5,230.5
865973,1814265,877600,784571,9,8,6,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T16:40:00.000Z,3352,0,232,231,231
867230,1814265,877600,784571,9,7,5,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T17:00:00.000Z,3807,0,232,231.5,231
867813,1814265,877600,784571,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T17:10:00.000Z,3496,0,231.75,231,230.75
868353,1814265,877600,784571,9,6,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T17:20:00.000Z,3243,0,232.25,231.5,231.5
869797,1814265,877600,784571,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T17:50:00.000Z,2288,0,234,233.25,233.25
870163,1814265,877600,784571,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T18:00:00.000Z,2193,0,235.25,234.25,234.25
870522,1814265,877600,784571,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T18:10:00.000Z,2157,0,235.5,234.5,235
871218,1814265,877600,784571,9,3,2,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T18:30:00.000Z,2068,0,234.75,233.5,233.75
871543,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T18:40:00.000Z,1947,0,235.25,234.5,234.5
871833,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T18:50:00.000Z,1738,0,237,236.5,236.5
872061,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:00:00.000Z,1368,0,238.25,237.5,237.75
872061,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:00:00.000Z,1368,0,238.25,237.5,237.75
872365,1814265,877600,784571,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:10:00.000Z,1824,0,239.5,239,239
872556,1814265,877600,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:20:00.000Z,1144,0,238.75,238.25,238.25
872761,1814265,877600,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:30:00.000Z,1230,0,236.75,236.25,236.25
872977,1814265,877600,784571,9,3,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T19:50:00.000Z,672,0,236.25,236,236.25
873076,1814265,877600,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T20:00:00.000Z,595,0,237,236.5,236.75
873163,1814265,877608,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T20:30:00.000Z,1,45,240.5,240,240.25
873177,1814265,877608,784571,9,4,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T20:40:00.000Z,81,2,238.25,237.75,238
873195,1814265,877608,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T20:50:00.000Z,111,0,238.25,237.75,238
873206,1814265,877611,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T21:10:00.000Z,4,20,238,237.5,238
873206,1814265,877630,784571,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T21:20:00.000Z,0,111,237.75,237,237.5
873206,1814265,877694,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T21:50:00.000Z,0,127,238.25,237.5,238.25
873206,1814265,877716,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T22:00:00.000Z,0,128,239,238.25,239
873206,1814265,877745,784571,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T22:10:00.000Z,0,171,240,239.5,240.25
873206,1814265,877766,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T22:20:00.000Z,0,130,239.5,238.75,239.5
873206,1814265,877788,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T22:30:00.000Z,0,128,238.5,238,238.75
873206,1814265,877809,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T22:40:00.000Z,0,130,238.5,237.75,238.5
873206,1814265,877883,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T23:10:00.000Z,0,134,237.25,236.5,237.25
873206,1814265,877905,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T23:20:00.000Z,0,134,237.25,236.5,237.5
873206,1814265,878023,784571,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-07T23:50:00.000Z,0,397,239.5,239,239.5
873206,1814265,878089,784571,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T00:00:00.000Z,0,393,240,239.75,240.25
873206,1814265,878089,784571,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T00:00:00.000Z,0,393,240,239.75,240.25
873206,1814265,878111,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T00:10:00.000Z,0,134,239.5,239,239.75
873206,1814265,878139,784571,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T00:20:00.000Z,0,166,239.25,238.75,239.5
873206,1814265,878208,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T00:50:00.000Z,0,133,237.5,237,237.75
873206,1814265,878231,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T01:00:00.000Z,0,142,237,236.5,237.25
873206,1814265,878259,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T01:10:00.000Z,0,166,238.25,238,238.5
873206,1814265,878304,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T01:30:00.000Z,0,134,238.75,238.25,239
873206,1814265,878326,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T01:40:00.000Z,0,134,239,238.5,239
873206,1814265,878400,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T02:10:00.000Z,0,144,238.25,237.75,238.5
873206,1814265,878426,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T02:20:00.000Z,0,156,237.5,237.25,237.75
873206,1814265,878452,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T02:30:00.000Z,0,157,237.25,236.75,237.5
873206,1814265,878475,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T02:40:00.000Z,0,136,237.5,237,237.75
873206,1814265,878498,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T02:50:00.000Z,0,136,237.75,237.5,238.25
873206,1814265,878520,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T03:00:00.000Z,0,134,237.5,237.5,238
873206,1814265,878543,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T03:10:00.000Z,0,133,236.75,236.5,237
873206,1814265,878594,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T03:30:00.000Z,0,150,237.25,236.75,237.5
873206,1814265,878616,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T03:40:00.000Z,0,134,237,236.75,237.5
873206,1814265,878690,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T04:10:00.000Z,0,134,238.5,238.25,238.75
873206,1814265,878713,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T04:20:00.000Z,0,134,238.5,238.5,238.75
873206,1814265,878758,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T04:40:00.000Z,0,134,238.75,238.5,238.75
873206,1814265,878786,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T04:50:00.000Z,0,173,239,239,239.25
873206,1814265,878786,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T04:50:00.000Z,0,173,239,239,239.25
873206,1814265,878808,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T05:00:00.000Z,0,129,239.25,239.25,239.5
873206,1814265,878830,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T05:10:00.000Z,0,128,238.75,238.75,239
873206,1814265,878879,784571,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T05:30:00.000Z,0,169,239,239.25,239.25
873206,1814265,878901,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T05:40:00.000Z,0,129,239.25,239.25,239.5
873206,1814265,879026,784571,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T06:00:00.000Z,0,624,239.5,239.75,239.75
873206,1814265,879043,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T06:10:00.000Z,0,99,239.25,239.25,239.5
873206,1814265,879065,784571,9,4,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T06:20:00.000Z,0,133,239.25,239.25,239.5
873206,1814265,879090,784571,9,1,1,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T06:30:00.000Z,0,146,239.5,239.5,239.5
873215,1814265,879099,784571,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T06:50:00.000Z,44,7,238.75,238.75,238.75
873242,1814265,879099,784571,9,3,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T07:00:00.000Z,162,1,239,239,239
873292,1814265,879099,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T07:10:00.000Z,301,0,239.5,239.5,239.25
873442,1814265,879099,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T07:30:00.000Z,473,0,240.25,240,240
873526,1814265,879099,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T07:40:00.000Z,503,0,239.75,239.5,239.75
873802,1814265,879099,784571,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T08:10:00.000Z,741,0,238.75,238.5,238.25
874008,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T08:20:00.000Z,1238,0,238,237.75,237.5
874207,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T08:30:00.000Z,1191,0,237.5,237.25,237.25
874513,1814265,879099,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T08:50:00.000Z,635,0,236,235.75,236
874684,1814265,879099,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T09:00:00.000Z,1023,0,237,236.75,236.75
875148,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T09:20:00.000Z,997,0,236.5,235.75,236
875355,1814265,879099,784571,9,2,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T09:30:00.000Z,1241,0,237.5,237,237
875355,1814265,879099,784571,9,2,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T09:30:00.000Z,1241,0,237.5,237,237
875570,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T09:40:00.000Z,1289,0,237.75,237.5,237.5
876305,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T10:10:00.000Z,1615,0,236.5,236,236.25
876588,1814265,879099,784571,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T10:20:00.000Z,1701,0,236,235.5,235.5
876863,1814265,879099,784571,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T10:30:00.000Z,1643,0,235.5,235,235
877125,1814265,879099,784571,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T10:40:00.000Z,1574,0,235.75,235.25,235.25
877483,1814265,879099,784571,9,7,6,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T10:50:00.000Z,2146,0,235.75,235,235.25
877629,1814265,879099,784571,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T11:00:00.000Z,879,0,236.5,236,236.25
877937,1814265,879099,784571,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T11:10:00.000Z,1845,0,236,235.25,235.25
878349,1814265,879099,784571,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T11:20:00.000Z,2478,0,236,235,235.25
878779,1814265,879099,784571,9,8,7,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T11:30:00.000Z,2573,0,232.5,231.75,231.75
879298,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T11:40:00.000Z,3116,0,230,229.25,229
880332,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T12:00:00.000Z,2737,0,232,231.25,231
880694,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T12:10:00.000Z,2165,0,232.25,231.5,231.75
881189,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T12:20:00.000Z,2975,0,233.5,232.5,232.75
882823,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T12:50:00.000Z,3428,0,234,233.25,233.5
883479,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T13:00:00.000Z,3940,0,233.75,233,233.25
884043,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T13:10:00.000Z,3381,0,232.25,231.25,231.75
885305,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T13:30:00.000Z,3338,0,232,231.25,231.5
885632,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T13:40:00.000Z,1964,0,230.75,230,230.25
885894,1814265,879099,784571,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T13:50:00.000Z,1568,0,230.5,229.5,230
886283,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:00:00.000Z,2344,0,232.75,232,232.25
886283,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:00:00.000Z,2344,0,232.75,232,232.25
887076,1814265,879099,784571,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:10:00.000Z,4753,0,232.25,231.5,231.5
887777,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:20:00.000Z,4203,0,232.25,231.25,231.5
889248,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:40:00.000Z,3938,0,232.75,231.75,232
889955,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T14:50:00.000Z,4241,0,233,231.75,232
890784,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T15:00:00.000Z,4975,0,232.25,231,231.25
891571,1814265,879099,784571,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T15:10:00.000Z,4720,0,232.25,231.25,231.5
892110,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T15:20:00.000Z,3228,0,232.75,231.75,232
892629,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T15:30:00.000Z,3116,0,232.75,232,232.25
893127,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T15:40:00.000Z,2986,0,232,231,231.75
893752,1814265,879099,784571,9,3,3,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:00:00.000Z,1773,0,233.25,232.5,233.25
894243,1814265,879099,784571,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:10:00.000Z,2949,0,235.75,234.75,235.5
894632,1814265,879099,784571,9,5,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:20:00.000Z,2329,0,232.5,231.75,232.25
894897,1814265,879099,784571,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:30:00.000Z,1592,0,232.75,232,232.5
895300,1814265,879099,784571,9,7,6,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:40:00.000Z,2413,0,232.75,232,232.5
895848,1814265,879099,784571,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-08T16:50:00.000Z,3290,0,233.5,232.5,232.75
